British Columbia,"Indoor recreational building - sports complex, tennis court and squash, community center, arena, curling club, swimming pool",0,0,0,0,0,0,0,25,21554
British Columbia,Laboratories,0,0,0,0,0,0,0,2,21554
British Columbia,"Library, museum, art gallery, aquarium, botanical garden, archive building, scientific center",0,0,0,0,0,0,0,3,21554
British Columbia,Maintenance building,0,0,0,0,0,0,0,14,16680
British Columbia,Major multiple dwelling projects,0,0,0,0,0,0,0,22682,21658
British Columbia,"Medical, hospital",0,0,0,0,0,0,0,18,21554
British Columbia,Mining and agriculture,0,0,0,0,0,0,0,76,21554
British Columbia,Mining building,0,0,0,0,0,0,0,2,21279
British Columbia,Minor multiple dwelling projects,0,0,0,0,0,0,0,734,21554
British Columbia,"Motel, cabin for tourism",0,0,0,0,0,0,0,10,21554
British Columbia,"Motor vehicle show room (new and used) - car dealership, used car, motorcycle and tractor sale",0,0,0,0,0,0,0,8,20953
British Columbia,Multiple dwelling building total,34761,0,42170,42063,57762,55230,69781,43065,20789
British Columbia,"Office building - consultant's office, doctor's office, insurance company, bank, taxi stand, office with cafeteria, office with smoke shop",0,0,0,0,0,0,0,245,21554
British Columbia,Office buildings,0,0,0,0,0,0,0,247,21554
British Columbia,"Office complex, office and store, office and apartment",0,0,0,0,0,0,0,2,21554
British Columbia,"Other accommodation - student's residence, boarding house, religious residence, hostel, dormitory",0,0,0,0,0,0,0,25,22756
British Columbia,"Other government building - police station, prison, fire station, military building",0,0,0,0,0,0,0,10,21554
British Columbia,"Outdoor recreational building - country club, golf club campground facilities, outdoor skating rink, outdoor swimming pool",0,0,0,0,0,0,0,26,21554
British Columbia,"Plant for manufacturing, processing and assembling goods",0,0,0,0,0,0,0,57,21554
British Columbia,"Post-secondary institution - technical institute, trade school",0,0,0,0,0,0,0,16,21554
British Columbia,Recreation,0,0,0,0,0,0,0,55,21554
British Columbia,"Restaurant, bar, tavern, night club, diner, donut shop",0,0,0,0,0,0,0,93,21554
British Columbia,Retail and wholesale outlets,0,0,0,0,0,0,0,106,21554
British Columbia,"Retail complex - plaza, mall, shopping center, store and office building",0,0,0,0,0,0,0,56,21554
British Columbia,Row condominium,0,0,0,0,0,0,0,1496,21554
British Columbia,"Schools, education",0,0,0,0,0,0,0,67,21554
British Columbia,"Secondary school, high school, junior high school",0,0,0,0,0,0,0,10,21554
British Columbia,Service stations,0,0,0,0,0,0,0,20,21554
British Columbia,"Special building use - funeral director, crematorium, mausoleum",0,0,0,0,0,0,0,1,21554
British Columbia,"Theatre and performing art center - movie theatre, concert hall, opera house, cultural center",0,0,0,0,0,0,0,4,21554
British Columbia,Trade and services,0,0,0,0,0,0,0,171,21330
British Columbia,Transportation terminal,0,0,0,0,0,0,0,9,21554
British Columbia,"Transportation, utilities",0,0,0,0,0,0,0,31,24418
British Columbia,University,0,0,0,0,0,0,0,17,21554
British Columbia,Utility building,0,0,0,0,0,0,0,19,21554
British Columbia,Warehouses,0,0,0,0,0,0,0,113,20890
British Columbia,"Welfare, home",0,0,0,0,0,0,0,27,21554
Ontario,Agriculture,0,0,0,0,0,0,0,411,16981
Ontario,Apartment,0,0,0,0,0,0,0,13435,21114
Ontario,Apartment condominium,0,0,0,0,0,0,0,9983,20014
Ontario,Apartment total,0,0,0,0,0,0,0,23418,20264
Ontario,"Churches, religion",0,0,0,0,0,0,0,46,19844
Ontario,"Clinic - health unit, out-patient clinic, first aid station",0,0,0,0,0,0,0,10,20264
Ontario,Communication building,0,0,0,0,0,0,0,10,20264
Ontario,"Convention center, exhibition building",0,0,0,0,0,0,0,10,20264
Ontario,Double total,0,0,0,0,0,0,0,2173,20264
Ontario,"Elementary school, kindergarten",0,0,0,0,0,0,0,181,20264
Ontario,"Factories, plants",0,0,0,0,0,0,0,231,20264
Ontario,Government buildings,0,0,0,0,0,0,0,43,20264
Ontario,"Government legislative and administration building other than office building - city hall, court of justice, embassy, parliament and senate building",0,0,0,0,0,0,0,17,20264
Ontario,"Hospital general - military, specialized",0,0,0,0,0,0,0,93,20264
Ontario,"Hotel, hotel and motel, motor hotel",0,0,0,0,0,0,0,41,20264
Ontario,"Hotels, restaurants",0,0,0,0,0,0,0,263,20015
Ontario,"Indoor recreational building - sports complex, tennis court and squash, community center, arena, curling club, swimming pool",0,0,0,0,0,0,0,87,20264
Ontario,Laboratories,0,0,0,0,0,0,0,5,20264
Ontario,"Library, museum, art gallery, aquarium, botanical garden, archive building, scientific center",0,0,0,0,0,0,0,22,20264
Ontario,Maintenance building,0,0,0,0,0,0,0,36,15385
Ontario,Major multiple dwelling projects,0,0,0,0,0,0,0,36393,20370
Ontario,"Medical, hospital",0,0,0,0,0,0,0,103,20264
Ontario,Mining and agriculture,0,0,0,0,0,0,0,424,20264
Ontario,Mining building,0,0,0,0,0,0,0,13,20039
Ontario,Minor multiple dwelling projects,0,0,0,0,0,0,0,1985,20264
Ontario,"Motel, cabin for tourism",0,0,0,0,0,0,0,1,20264
Ontario,"Motor vehicle show room (new and used) - car dealership, used car, motorcycle and tractor sale",0,0,0,0,0,0,0,29,19867
Ontario,Multiple dwelling building total,73772,84547,91383,85846,88258,96579,97539,67085,19281
Ontario,"Office building - consultant's office, doctor's office, insurance company, bank, taxi stand, office with cafeteria, office with smoke shop",0,0,0,0,0,0,0,799,20264
Ontario,Office buildings,0,0,0,0,0,0,0,808,20264
